lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
143,1,120.0,6,3,4,2,1,0,0,1
26,1,130.0,10,29,4,1,0,0,0,1
5,1,116.0,12,30,4,3,2,0,0,1
133,1,42.17,3,11,3,2,1,0,0,1
1,0,183.5,12,31,4,3,0,3,0,1
109,0,80.75,5,22,3,1,2,0,0,1
41,0,58.5,12,27,3,5,1,0,0,1
23,3,119.36,12,30,4,3,2,0,3,1
132,0,139.0,7,7,4,3,0,3,0,0
93,0,105.4,4,26,4,5,1,0,0,1
69,1,117.18,4,10,4,2,2,1,3,1
49,0,142.2,9,2,4,1,0,0,3,0
55,1,112.5,10,28,3,4,0,0,3,1
111,0,132.6,6,2,4,3,1,0,3,0
238,0,112.5,10,28,4,2,1,0,0,0
3,2,131.0,12,28,4,2,0,0,0,1
83,1,167.4,6,14,4,1,0,0,3,1
121,1,156.0,8,18,4,3,0,1,3,1
6,2,144.57,6,10,4,5,2,0,3,1
15,1,117.5,12,2,4,2,0,0,3,1
0,1,0.0,9,17,1,1,0,0,0,1
17,3,92.91,12,29,4,5,2,3,0,1
92,1,105.3,4,28,4,1,0,0,0,1
61,2,121.5,5,13,4,2,1,0,0,1
39,3,152.1,8,15,4,1,1,0,0,1
23,2,112.0,11,11,4,1,0,0,0,1
26,1,139.0,9,25,4,1,2,0,0,1
31,1,0.0,4,9,4,1,1,0,0,1
87,1,102.3,6,26,4,1,2,0,0,1
26,0,153.0,4,10,4,2,2,0,3,0
2,1,100.47,3,27,3,1,2,0,0,1
208,0,85.5,8,30,4,3,0,3,0,0
17,0,85.0,10,10,3,3,1,0,0,1
5,0,99.75,8,15,4,2,2,0,0,0
63,1,72.9,3,11,4,2,1,0,0,1
43,2,88.0,12,25,4,1,2,3,0,1
117,0,83.64,5,10,4,4,0,0,0,1
255,0,123.75,12,30,4,2,2,0,3,1
28,1,103.46,9,27,4,3,0,0,0,0
68,2,90.0,4,11,3,2,1,0,0,1
3,1,130.0,2,6,4,1,0,0,3,1
130,0,84.15,4,18,4,3,1,0,0,1
166,0,107.95,7,24,3,2,2,1,3,0
1,1,153.0,8,9,4,0,2,0,5,1
12,1,178.5,9,24,4,3,1,3,0,1
183,1,93.5,9,1,4,3,0,0,0,0
35,2,137.7,4,18,4,1,1,0,3,1
123,1,76.5,7,13,4,0,1,0,0,0
17,0,75.0,3,9,2,2,0,0,3,1
31,0,70.0,9,16,3,2,1,0,0,1
28,0,117.74,5,21,4,3,2,0,0,0
71,2,153.0,10,18,4,1,0,1,0,1
12,0,164.0,9,25,4,0,2,0,3,0
70,0,87.3,2,18,4,3,0,0,0,1
16,1,103.36,9,27,4,3,0,3,0,1
20,1,134.1,9,22,4,3,0,3,0,1
45,0,104.98,4,26,4,4,0,0,0,0
37,0,77.0,3,13,2,0,1,0,0,1
10,2,0.0,4,7,1,2,0,0,0,1
1,1,115.0,4,9,4,1,2,0,0,1
67,0,72.08,3,26,3,1,2,0,0,0
206,1,119.85,9,27,4,4,0,0,0,0
100,0,132.08,10,24,4,3,1,1,0,1
61,0,80.75,9,15,4,1,0,0,0,1
67,0,85.0,10,3,3,5,2,0,0,0
0,0,114.0,9,8,2,1,0,0,0,1
94,0,137.7,7,14,4,3,0,0,3,0
56,0,126.9,5,21,4,1,2,0,0,0
94,1,144.0,4,28,4,2,0,0,3,1
196,0,158.95,7,24,4,5,2,0,5,0
20,0,77.6,1,29,4,2,0,0,3,1
36,2,120.0,3,16,4,3,0,0,3,1
114,1,85.5,6,26,4,0,2,3,0,1
172,1,99.9,11,12,4,1,0,0,0,1
18,2,155.0,11,6,4,0,2,0,0,1
56,1,136.35,8,27,4,1,1,0,3,0
102,3,74.8,12,13,4,4,0,3,0,1
152,0,96.3,8,25,4,3,2,0,0,0
6,0,166.0,8,4,4,3,0,0,3,0
19,0,48.67,2,8,3,2,1,0,3,1
72,0,159.3,5,13,4,1,0,0,0,0
46,0,59.32,3,1,3,1,0,0,0,1
58,1,95.4,12,9,4,2,0,0,0,1
8,1,89.0,4,5,4,1,0,3,0,1
107,1,46.63,12,23,4,4,2,0,0,1
30,0,137.52,8,25,3,3,0,0,4,1
22,3,122.0,8,31,4,1,0,0,0,1
77,2,159.3,7,4,4,4,1,0,3,1
1,0,81.19,8,24,4,1,0,3,0,1
72,1,79.2,11,18,4,2,0,3,0,0
98,0,124.8,7,21,4,3,0,0,3,0
21,0,117.0,2,29,4,0,1,0,3,1
263,0,59.5,9,21,3,0,1,0,0,1
41,0,85.0,10,25,3,3,0,0,0,1
19,0,55.32,2,11,4,3,2,3,0,1
39,1,242.77,10,17,4,3,1,0,6,1
192,2,107.1,9,5,4,3,1,0,0,0
7,0,65.0,8,19,2,2,0,0,0,1
128,0,80.75,9,15,3,1,0,0,0,1
23,1,119.4,10,27,3,1,0,0,0,1
97,2,68.79,10,19,4,2,1,0,1,1
45,0,101.03,8,29,4,3,1,3,0,1
134,0,146.7,8,7,4,0,1,0,3,0
49,1,106.25,3,19,4,4,2,0,3,1
11,1,161.0,3,24,4,2,0,0,3,1
97,0,112.6,9,8,3,3,2,0,0,1
16,0,79.75,11,20,2,4,2,0,0,1
180,1,112.2,8,10,4,4,2,0,3,0
96,1,162.9,10,28,4,2,1,0,5,0
53,0,125.1,5,6,4,1,0,3,0,0
6,1,97.0,12,12,4,0,1,3,0,1
143,1,101.31,8,31,4,4,1,0,0,1
1,0,124.0,6,7,4,1,0,0,0,1
84,0,132.6,5,24,4,4,0,0,3,0
36,1,72.07,9,27,4,1,0,3,0,1
1,1,85.0,2,2,4,1,0,0,0,1
122,1,113.78,12,25,4,2,2,0,0,0
142,0,243.6,8,5,4,2,1,1,5,0
49,0,99.0,3,23,4,2,0,0,0,0
166,1,100.3,6,19,4,2,2,0,0,0
20,0,139.0,4,9,4,1,1,0,3,0
22,1,114.0,12,14,4,2,0,0,3,1
0,1,0.0,12,2,1,1,0,1,3,1
93,2,76.5,8,15,4,3,2,0,0,0
16,0,129.0,6,17,4,2,1,3,0,0
62,2,98.55,9,4,4,2,2,0,0,1
230,1,76.85,7,29,4,2,1,0,1,1
56,1,125.1,7,27,4,1,0,3,0,1
11,2,141.95,5,30,4,3,1,0,3,1
68,2,133.2,4,24,4,0,2,0,3,1
34,0,78.3,2,12,4,2,1,0,0,1
12,1,147.2,9,14,4,4,1,0,3,1
42,0,94.5,4,20,3,2,0,0,0,1
130,1,85.5,8,1,4,1,2,0,0,0
6,2,67.0,12,8,2,1,0,0,0,1
157,0,106.0,8,1,2,2,1,0,4,0
29,1,279.2,9,28,4,4,1,0,6,0
117,2,130.05,7,16,4,2,2,0,3,1
1,0,144.0,10,7,4,2,0,0,0,1
0,0,121.33,9,3,4,3,0,3,3,1
12,0,154.0,9,4,4,0,2,0,3,0
54,0,132.6,5,12,4,3,2,0,3,0
145,1,186.3,8,11,4,2,0,0,5,1
36,1,177.77,9,24,4,5,2,0,5,1
4,1,65.0,9,19,2,2,1,0,0,1
27,0,140.2,9,26,4,1,1,0,0,0
143,1,81.08,7,13,4,1,0,0,0,1
187,3,103.5,10,7,4,2,1,0,0,1
36,1,123.97,9,4,4,1,2,0,3,0
95,0,126.9,5,7,4,1,0,0,0,0
20,4,196.67,11,11,4,4,2,0,5,1
77,3,74.8,11,17,4,3,1,3,0,1
80,0,140.4,5,21,4,1,2,0,3,0
48,1,79.4,2,26,4,2,0,0,0,1
208,2,88.77,10,23,4,2,2,0,1,1
14,0,169.0,7,28,4,2,0,1,0,0
166,1,94.5,8,6,4,1,2,3,0,1
75,3,135.9,9,26,4,2,1,0,0,1
135,0,99.45,7,23,4,2,2,0,0,0
20,0,65.0,6,29,2,1,0,0,0,1
99,2,269.3,7,22,4,2,1,0,6,0
26,0,91.2,11,17,4,3,0,0,3,1
190,0,110.0,6,22,3,4,1,0,6,0
78,1,80.75,4,10,4,2,2,3,0,1
165,0,99.45,8,8,4,5,2,0,0,0
21,0,67.0,11,21,2,0,1,0,0,1
275,0,91.69,10,9,4,5,3,3,0,0
0,0,65.0,7,19,2,1,0,0,0,1
12,1,127.0,2,26,4,2,0,0,3,0
173,2,104.4,10,25,4,3,0,0,3,0
79,2,91.2,11,19,4,5,2,0,3,1
43,0,83.2,12,6,4,5,1,0,0,0
3,0,101.0,3,22,4,1,0,0,0,1
176,1,77.89,8,18,4,3,2,0,0,1
179,2,126.9,9,24,4,1,2,0,0,0
91,1,148.5,8,3,4,2,0,0,0,1
3,2,0.0,8,9,4,1,2,0,1,1
28,2,94.5,10,5,4,0,1,0,0,1
36,2,81.9,3,10,4,1,0,0,0,1
132,1,114.3,5,15,4,1,2,0,3,1
167,1,119.7,5,20,4,2,1,0,0,0
47,2,105.5,11,5,4,2,0,0,1,1
277,0,79.57,9,5,3,5,2,1,0,1
64,2,149.4,9,15,4,3,0,0,3,1
6,1,137.0,12,31,4,2,0,0,3,1
95,0,79.56,7,15,3,2,2,0,0,1
33,1,143.1,3,24,4,2,0,0,0,1
0,0,0.0,8,11,1,1,0,0,0,1
79,2,146.96,7,6,4,5,2,0,3,1
8,1,90.0,11,25,4,2,0,0,0,1
142,0,85.5,7,1,4,2,0,3,0,0
26,1,139.0,10,16,4,4,2,0,0,1
5,2,114.0,9,8,4,4,0,0,0,1
4,1,128.29,2,12,4,5,2,0,3,0
132,0,70.56,8,30,4,2,0,0,1,1
61,1,109.8,12,2,4,2,1,0,0,1
47,0,106.2,4,1,4,2,1,0,3,1
66,1,102.6,12,7,4,3,0,0,3,1
10,3,157.0,4,25,4,2,1,0,3,1
70,0,85.5,4,5,4,3,0,3,0,1
15,2,200.0,11,7,4,2,1,0,0,1
41,0,169.2,11,7,4,2,1,0,0,1
86,1,94.5,4,10,4,1,2,3,0,0
2,1,119.0,12,31,4,3,1,0,0,1
109,0,88.83,4,19,4,4,0,0,0,1
69,1,92.23,11,17,4,3,1,0,0,1
7,1,119.0,9,21,2,2,0,0,3,1
1,0,77.6,1,22,4,2,0,0,3,1
121,1,99.45,5,2,4,3,1,0,0,1
232,0,80.75,9,15,3,3,0,0,0,1
16,2,125.0,11,19,4,1,0,0,0,1
47,2,79.2,11,11,4,2,1,3,0,1
47,1,81.9,3,13,4,1,2,0,0,1
5,1,149.0,7,5,4,2,0,0,0,1
35,1,102.0,6,21,4,2,0,0,0,1
168,1,62.18,7,2,4,5,2,3,0,1
2,0,83.8,2,10,3,4,1,0,0,1
195,1,66.53,7,27,4,6,2,0,0,1
53,0,114.3,7,18,4,1,1,0,0,1
0,2,156.0,8,26,4,1,0,0,5,1
2,0,82.0,2,10,3,3,0,0,0,1
5,1,120.0,10,19,4,1,1,0,0,1
28,1,135.0,5,19,4,1,0,0,0,1
48,2,184.26,8,25,4,3,2,0,6,1
44,1,80.26,3,10,4,3,2,0,0,1
1,1,95.0,10,14,2,1,0,0,0,1
1,1,88.0,2,25,4,1,0,3,0,1
32,2,85.5,9,17,3,1,0,0,0,1
86,0,122.0,12,8,4,3,0,0,0,0
13,0,66.0,2,1,3,3,1,0,0,1
162,0,60.0,9,17,3,3,0,0,0,0
9,0,150.07,11,26,4,1,2,0,5,1
37,1,89.1,6,21,4,3,0,3,0,1
33,2,82.9,3,5,4,1,2,0,0,1
43,1,108.0,10,3,4,0,1,3,0,0
77,1,146.93,4,17,4,5,2,1,3,0
88,1,60.0,3,4,3,2,1,0,0,1
10,0,89.3,1,14,4,1,0,0,0,1
148,0,90.9,8,22,4,4,1,3,0,0
6,0,70.0,2,21,3,3,2,0,0,1
256,1,96.25,8,7,4,2,2,0,1,1
7,1,92.0,2,27,4,1,0,0,0,1
29,1,143.52,5,9,4,4,1,0,3,1
151,1,162.0,9,23,4,2,2,0,3,0
80,0,86.4,11,21,4,1,1,0,0,0
112,2,126.3,12,5,4,3,1,1,0,0
14,0,116.49,6,9,4,3,0,0,1,1
43,0,95.1,6,26,4,1,2,3,0,0
57,1,135.99,9,3,4,5,2,0,5,1
40,2,126.3,3,4,4,2,0,0,0,1
34,0,104.85,10,16,4,2,0,0,0,1
146,1,117.66,7,30,4,10,4,0,3,0
5,1,65.0,9,26,2,0,1,0,0,1
147,0,90.95,4,11,4,5,1,3,0,0
233,0,86.62,8,11,4,2,0,0,1,0
298,2,78.3,12,27,4,3,0,0,0,1
139,0,126.9,6,13,4,0,1,0,0,1
1,0,79.0,2,26,4,1,0,3,0,1
0,0,0.0,11,10,1,2,0,0,0,1
145,1,138.5,8,29,3,1,2,1,0,1
13,0,62.0,1,28,3,2,0,0,0,1
67,1,63.75,3,10,4,3,2,3,0,1
62,1,79.2,12,24,4,1,2,3,0,1
24,0,91.0,2,11,4,3,1,0,0,0
2,0,72.5,8,15,3,1,2,1,0,1
84,0,99.45,3,24,4,3,1,0,3,1
4,0,111.2,9,20,3,0,2,0,0,1
16,2,100.0,3,9,4,4,0,0,0,1
32,1,155.8,9,23,4,4,0,0,0,1
25,0,56.98,2,16,4,2,0,3,0,0
82,1,85.5,4,8,4,2,0,3,0,1
50,1,68.07,12,3,4,2,2,0,0,1
155,1,121.5,8,21,4,0,1,0,0,0
104,3,120.8,7,18,4,6,3,0,3,1
28,0,119.0,7,29,4,1,0,0,0,0
155,1,148.58,12,29,4,3,2,0,5,0
18,0,74.8,12,17,4,2,2,3,0,1
0,1,73.0,12,5,4,1,1,0,1,1
3,0,90.0,9,14,3,5,2,1,0,1
89,0,94.72,12,22,4,3,2,0,4,1
21,2,89.0,9,12,4,0,1,3,0,1
57,0,109.65,5,13,4,3,2,3,0,0
13,0,102.33,6,12,4,1,2,3,0,1
122,0,99.45,5,3,4,4,0,0,0,0
2,0,151.0,7,12,4,1,0,0,0,1
9,1,127.0,2,12,4,2,0,0,3,1
0,0,65.0,12,14,2,1,0,0,0,1
37,0,71.55,2,12,4,2,1,0,1,1
59,1,90.51,7,24,4,4,2,0,0,1
12,1,75.0,11,26,3,1,0,0,0,1
43,2,139.5,10,12,4,2,0,0,3,1
12,0,88.0,12,5,4,0,1,3,0,1
134,1,94.5,7,17,4,0,1,3,0,0
40,0,88.5,3,1,4,3,0,0,3,0
0,0,40.0,9,28,2,0,1,0,0,1
3,0,95.0,6,20,3,3,1,0,0,1
26,0,108.0,10,12,3,3,1,3,3,1
58,0,79.2,11,3,4,3,0,3,0,0
34,1,109.0,10,29,4,1,1,3,0,0
3,1,151.0,8,5,4,2,0,0,0,1
235,1,73.95,11,29,4,4,0,0,0,0
24,2,172.0,5,1,4,0,2,0,3,1
105,1,108.0,10,21,4,2,2,3,0,0
0,3,0.0,6,21,1,2,0,0,0,1
186,0,40.0,4,22,3,2,1,0,0,1
207,1,85.5,8,5,4,2,1,3,0,1
112,0,58.9,3,21,4,2,1,3,1,1
49,0,65.75,3,2,4,4,1,3,0,1
37,0,96.3,4,30,3,3,2,0,3,1
65,0,100.0,10,2,3,1,0,0,0,1
149,2,120.7,8,12,4,4,2,0,3,1
48,0,68.0,12,1,3,3,2,0,0,1
24,3,224.0,10,24,4,1,0,0,5,1
146,1,94.5,7,13,4,3,0,3,0,1
68,1,65.29,10,17,4,4,2,0,0,1
281,0,126.3,10,3,4,3,1,0,3,0
3,0,121.0,5,12,4,3,2,3,0,1
21,1,96.0,12,24,4,1,2,0,0,1
27,1,65.0,6,29,2,1,0,0,0,1
134,0,94.5,5,17,4,3,0,3,0,0
83,0,132.3,10,10,4,3,1,0,3,0
4,2,140.0,10,29,4,1,0,3,0,1
158,3,89.25,7,25,4,3,1,3,0,1
64,2,168.3,9,19,4,3,1,0,3,1
22,0,85.0,10,5,3,3,0,0,0,1
76,1,131.4,6,28,4,2,0,0,3,1
81,0,72.25,9,6,3,5,2,0,0,1
98,3,108.0,10,9,4,1,2,3,0,1
8,0,73.9,1,12,4,2,0,0,0,1
31,1,114.3,10,2,4,1,2,3,0,0
90,0,108.3,6,26,4,4,2,0,0,1
190,1,93.5,9,8,4,5,2,0,0,1
33,0,127.05,8,15,4,2,1,1,0,0
69,1,110.99,4,14,4,5,2,0,3,0
253,3,89.25,9,12,4,5,2,0,0,1
154,1,108.0,10,19,4,4,0,3,0,0
7,0,85.0,2,15,4,1,1,0,0,1
173,2,130.55,7,23,4,2,2,0,3,0
56,3,94.5,10,21,4,3,0,0,0,1
51,1,108.0,10,5,4,2,0,3,0,1
72,2,137.7,4,13,4,2,0,0,3,1
26,0,75.0,10,14,3,4,1,0,3,1
204,1,180.9,10,7,4,2,0,0,5,0
11,2,107.67,11,19,4,1,2,0,0,1
0,0,94.1,9,2,4,1,0,3,0,1
3,0,110.0,9,12,2,2,1,0,3,1
21,2,129.0,9,28,4,1,0,3,0,1
55,1,108.9,6,26,4,2,2,0,0,0
37,1,108.11,5,21,4,1,0,0,3,1
19,2,169.0,9,22,4,2,0,0,0,1
25,2,156.0,4,30,4,1,0,0,3,1
28,0,141.67,12,30,3,2,1,0,0,1
114,0,57.73,3,11,4,1,0,0,0,1
37,0,69.9,2,22,4,2,1,3,0,0
29,1,102.8,4,15,4,3,2,0,0,1
49,2,116.1,5,8,4,0,2,3,0,1
136,0,102.85,4,28,4,3,2,0,3,1
43,1,145.2,10,15,4,4,2,0,3,1
6,1,66.0,3,1,2,2,0,0,0,1
84,1,90.3,3,27,4,1,2,0,0,0
5,0,137.67,6,2,4,3,0,0,0,0
1,0,129.56,9,22,4,1,0,3,0,1
9,1,85.0,12,18,4,1,0,3,0,1
247,0,111.0,6,6,3,1,1,1,0,0
55,2,139.5,10,20,4,3,0,0,3,1
37,0,211.5,6,10,4,3,2,0,5,0
177,0,90.9,10,30,3,1,2,0,0,1
171,2,110.5,7,15,4,8,4,0,0,0
142,1,76.5,8,13,4,5,2,0,0,1
80,0,95.24,4,28,4,3,0,0,3,1
0,1,0.0,7,29,1,1,0,0,0,1
220,1,99.0,8,15,4,1,1,3,0,1
96,3,100.13,10,24,4,3,1,0,0,1
19,0,156.5,4,14,4,3,1,0,3,0
2,1,104.0,6,14,4,2,0,3,0,1
97,2,143.14,12,26,4,4,1,1,3,1
97,2,134.1,8,6,4,1,1,0,0,1
3,2,81.6,12,12,4,3,1,0,0,1
65,1,76.5,7,11,4,1,2,0,0,0
256,0,106.2,6,28,4,3,0,0,0,0
148,0,217.11,7,11,4,5,2,1,5,0
16,0,61.16,1,9,4,2,2,0,0,1
6,2,106.0,8,19,4,4,0,0,0,1
110,1,78.1,11,12,4,2,2,3,0,1
84,0,89.75,4,29,3,2,1,0,0,1
29,1,150.61,9,30,4,2,2,0,5,1
81,0,96.3,3,27,4,0,1,0,0,1
326,1,188.88,12,30,4,2,0,0,5,0
3,1,65.0,7,11,2,1,1,0,0,1
1,0,70.0,8,11,2,2,0,0,0,0
75,2,126.0,11,18,4,2,1,0,3,1
26,2,142.0,10,3,4,2,1,3,0,1
14,1,156.0,6,19,4,2,2,0,3,1
151,0,204.0,8,17,4,3,0,1,3,0
215,0,106.25,10,9,4,3,2,0,0,0
212,1,90.95,8,8,4,3,1,0,0,1
129,0,80.75,9,11,3,1,2,0,0,1
90,1,117.9,8,12,4,2,2,0,0,1
24,1,137.33,12,31,4,1,2,0,3,1
91,1,127.5,5,4,3,4,0,1,0,1
212,0,75.23,10,9,4,2,2,0,0,0
137,2,93.0,2,7,3,1,2,0,3,1
13,0,6.0,3,20,4,0,1,0,0,1
46,0,60.0,11,7,3,2,2,0,3,1
1,0,85.0,12,10,4,1,0,3,0,1
224,0,86.62,7,24,4,1,2,0,1,0
0,0,81.0,1,3,4,0,1,0,0,1
195,0,130.05,8,8,4,4,1,0,3,0
0,0,95.0,1,2,4,1,0,3,0,1
47,2,94.5,10,20,4,2,0,0,0,1
43,2,168.3,8,5,4,2,2,0,3,1
3,0,65.0,10,12,2,0,1,0,0,0
30,1,105.75,9,12,4,4,2,0,0,1
9,0,36.25,8,15,3,1,2,1,0,1
129,1,88.01,8,10,4,3,0,0,0,1
65,1,156.61,12,26,4,3,1,0,5,1
210,0,76.5,7,30,4,1,0,0,1,0
1,0,77.71,6,17,4,2,0,3,0,1
36,2,96.3,10,21,4,4,0,0,0,1
11,1,191.35,8,8,4,0,1,0,5,1
64,0,109.8,9,2,3,2,2,0,0,1
19,1,91.0,2,12,4,2,0,0,0,0
180,0,85.0,11,27,4,2,2,0,0,0
128,0,104.18,5,5,4,3,0,0,1,1
104,1,114.0,10,6,4,2,0,1,0,0
155,0,103.5,7,7,4,3,0,3,0,0
35,2,109.0,10,28,4,2,0,3,0,1
279,0,177.3,9,20,4,5,2,0,5,0
30,1,80.47,11,4,4,1,0,3,0,0
126,0,73.12,7,11,4,2,1,3,0,0
133,0,120.7,7,6,4,4,0,0,3,0
261,0,106.25,11,15,4,4,0,1,0,0
104,1,88.01,7,2,4,1,2,0,0,1
6,1,88.4,12,5,4,3,1,0,0,1
8,1,91.38,11,23,4,4,0,0,0,1
27,1,80.75,5,29,3,2,2,0,0,1
35,0,140.4,5,21,4,1,1,0,3,0
138,0,102.25,7,5,3,5,1,1,0,1
59,0,75.0,11,17,3,3,0,0,0,1
83,1,77.0,7,15,4,2,0,3,0,1
3,1,126.0,9,14,4,0,1,0,0,1
8,0,94.24,10,29,4,3,1,3,0,1
75,1,85.5,4,11,4,2,1,3,0,0
0,0,56.0,12,20,4,1,0,3,0,1
42,0,103.5,3,27,4,0,2,0,0,0
72,1,53.95,9,19,4,3,1,0,3,1
179,1,130.05,8,4,4,3,2,0,3,0
2,1,136.0,6,11,4,1,0,0,3,1
59,1,106.2,11,28,4,4,2,0,0,1
211,0,90.95,7,30,4,3,2,0,0,0
7,1,82.66,6,26,4,0,2,3,0,1
40,1,87.32,6,29,4,2,0,0,0,1
332,0,77.23,9,22,4,3,1,0,0,0
0,1,65.0,3,16,2,1,0,0,0,1
86,2,99.0,11,4,4,2,1,0,0,1
12,1,65.0,11,25,2,1,0,0,0,1
35,1,140.4,4,30,4,1,2,0,3,1
9,1,0.0,12,10,1,1,0,0,6,1
3,0,71.2,5,16,3,0,1,3,0,1
52,1,78.3,2,19,4,2,0,0,0,0
24,0,99.5,9,7,3,2,1,0,0,1
29,1,102.0,4,14,4,3,0,3,0,1
141,1,103.5,7,14,4,3,0,3,0,1
2,1,177.5,8,16,4,2,0,0,0,1
34,0,69.3,10,18,3,0,1,0,0,1
10,2,80.0,8,21,4,2,1,0,0,1
98,1,79.2,12,2,4,2,0,3,0,1
26,1,126.0,4,13,4,1,0,0,3,1
107,0,105.3,7,13,4,4,1,0,0,0
16,2,163.17,11,6,4,1,2,0,0,1
8,3,127.5,11,3,4,3,1,0,0,1
7,0,107.0,5,21,3,1,0,0,3,1
141,0,139.95,8,17,4,6,2,0,3,0
108,2,69.99,10,25,4,1,0,0,0,1
56,2,119.0,12,9,4,5,2,0,3,1
307,0,73.95,12,8,4,8,4,0,0,0
149,0,71.0,1,17,3,3,2,0,0,1
27,0,65.0,9,16,2,2,0,0,0,1
90,0,46.67,3,28,3,2,1,0,3,1
3,0,115.0,9,26,3,0,1,0,0,1
43,2,94.5,9,17,4,1,0,0,0,1
2,1,85.0,7,25,2,1,1,0,0,1
64,0,63.75,7,12,3,2,0,3,0,1
1,1,149.0,9,1,4,1,0,3,0,1
124,0,114.3,8,8,4,4,1,0,0,0
45,1,55.24,2,6,4,2,2,0,0,1
20,1,105.0,9,14,4,2,1,0,0,1
94,1,75.89,4,7,4,5,2,3,0,0
3,0,58.0,12,17,3,3,0,0,0,1
1,0,87.82,7,11,4,0,1,3,0,1
56,1,93.6,11,25,4,2,0,0,0,0
8,0,159.5,8,13,4,1,1,0,0,1
203,1,122.76,8,13,4,5,2,0,0,0
38,2,143.1,3,25,4,2,0,0,0,1
33,2,122.4,6,19,4,1,2,0,3,1
103,1,114.3,7,12,4,5,1,0,0,1
153,1,90.0,12,10,4,1,2,0,0,1
10,0,89.0,10,10,2,0,1,0,0,1
359,1,78.0,10,14,3,3,2,0,0,0
1,2,93.0,2,10,4,4,0,0,0,1
130,1,153.3,10,31,4,2,1,0,5,1
49,1,69.22,1,15,4,2,0,0,0,1
71,2,151.2,10,16,4,0,1,0,3,1
90,0,75.0,5,8,3,1,2,0,0,1
80,0,89.75,5,16,3,1,1,0,0,1
0,0,131.0,7,24,4,0,1,0,0,1
118,1,137.7,7,20,4,1,0,0,3,1
29,0,78.2,3,2,4,4,1,0,0,0
9,0,123.33,6,12,4,1,2,0,0,0
5,1,72.75,12,24,4,2,0,3,0,1
5,1,133.1,5,28,4,2,2,0,3,1
123,1,76.5,8,12,4,2,0,0,0,1
34,1,109.0,10,25,4,2,0,3,0,1
2,0,116.0,12,11,4,2,0,0,3,1
1,2,45.0,2,16,3,1,0,0,3,1
96,1,132.6,5,12,4,3,2,0,3,0
207,1,90.95,8,7,4,5,2,0,0,1
33,1,131.88,11,6,4,3,2,0,0,1
58,1,105.0,4,3,3,1,2,0,0,1
79,2,128.7,4,15,4,2,1,0,0,1
183,2,80.1,10,26,4,4,0,3,0,0
54,2,159.3,7,3,4,0,1,0,3,1
109,0,80.75,10,23,3,1,2,0,0,0
12,1,91.38,11,23,4,4,0,0,0,1
117,0,89.75,8,1,3,1,2,1,1,1
94,0,105.3,7,14,4,3,0,0,0,0
127,1,143.1,9,18,4,2,2,0,3,1
25,1,85.0,3,15,4,2,0,0,0,1
2,1,153.62,9,22,4,1,0,0,3,1
99,0,82.45,4,11,4,3,1,0,0,0
2,0,75.0,9,20,3,3,2,0,3,1
107,1,86.72,6,20,4,3,1,0,0,1
32,1,152.1,8,6,4,2,2,0,0,0
28,1,148.91,11,5,4,6,4,0,3,0
20,2,104.0,11,24,4,3,0,0,0,1
217,0,80.75,8,13,4,2,2,3,0,0
2,1,119.0,7,24,4,0,1,3,0,1
68,2,108.0,10,18,4,3,0,3,0,1
17,0,98.39,12,3,4,4,2,0,0,1
5,2,177.0,5,3,4,2,0,0,3,1
44,1,97.07,11,22,4,3,0,0,0,0
2,0,95.0,4,21,3,3,0,0,0,1
36,2,126.9,5,21,4,2,2,0,0,1
0,0,95.0,10,5,2,1,0,0,0,1
271,0,87.3,12,3,3,1,2,0,0,1
4,0,156.0,4,6,4,1,0,0,3,0
93,0,125.33,10,22,4,2,2,0,3,0
20,1,83.8,2,8,4,1,1,0,0,1
124,3,146.03,11,6,4,2,2,0,0,1
104,2,123.3,10,25,4,3,0,0,3,1
59,0,126.0,12,11,4,1,2,0,3,0
24,1,127.97,4,10,4,5,2,0,3,0
10,1,112.33,6,21,4,3,0,3,0,1
23,0,54.75,9,6,3,2,2,0,0,1
1,0,0.0,9,4,4,2,1,0,0,1
33,1,149.0,10,26,4,4,0,0,0,0
90,0,74.95,3,6,4,3,2,0,0,1
3,1,92.6,3,7,4,4,1,3,0,0
30,1,83.16,10,25,4,3,2,0,0,1
45,1,101.7,6,20,4,2,1,0,0,0
8,1,80.3,1,15,4,1,0,0,0,1
29,0,95.04,10,17,4,2,2,0,0,1
4,0,110.0,10,10,0,0,1,0,3,1
126,1,83.12,5,15,4,2,2,0,3,1
16,0,104.67,11,18,4,2,1,0,0,1
103,0,151.2,10,9,4,0,1,0,3,0
205,1,94.5,8,21,4,1,2,3,0,0
102,0,150.3,8,24,4,4,0,0,3,0
5,0,151.94,11,6,4,2,2,0,0,0
7,1,106.36,11,8,4,4,0,3,0,1
158,1,90.95,8,25,4,3,1,0,0,1
12,1,77.25,12,24,4,2,0,0,1,1
0,0,265.0,7,8,4,2,2,0,6,0
69,1,139.57,10,16,4,3,2,0,5,1
207,3,108.9,10,4,4,1,0,0,0,1
3,0,0.0,11,18,1,2,0,0,0,1
38,0,0.0,12,16,1,2,0,0,0,1
1,0,80.27,12,4,3,2,1,0,0,1
32,1,130.5,7,25,4,2,1,0,0,0
