lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
11,1,127.6,8,19,4,1,0,0,1,1
207,1,168.3,8,4,4,1,0,0,5,0
77,1,145.8,11,6,4,2,2,0,3,1
89,0,79.82,12,30,4,3,0,0,0,1
8,0,120.95,5,29,3,3,2,1,3,1
127,1,85.5,6,29,4,3,0,3,0,1
66,1,62.18,3,19,4,2,2,3,0,1
62,2,89.25,10,8,4,3,1,0,0,1
196,0,105.4,9,12,4,5,2,0,0,0
19,2,99.0,5,9,4,1,1,3,0,1
6,1,70.07,2,13,4,1,0,0,0,1
110,4,119.85,6,13,4,5,2,0,0,1
47,0,75.0,10,30,3,5,2,0,0,1
109,0,72.25,7,18,4,6,3,0,0,0
27,1,77.0,1,29,4,2,0,3,0,1
156,0,108.66,8,31,4,3,0,0,1,0
142,1,125.33,5,9,4,2,1,0,0,1
106,1,141.3,7,18,4,4,1,0,3,1
66,1,108.0,10,20,4,2,0,0,1,1
5,2,177.0,5,3,4,2,0,0,3,1
12,0,72.0,1,19,3,3,0,0,0,1
124,0,74.8,12,7,4,4,1,3,0,0
17,0,78.3,1,23,4,1,0,0,0,1
3,1,92.6,3,7,4,4,1,3,0,0
54,3,190.8,10,6,4,2,0,0,5,1
69,1,95.2,3,31,4,4,2,0,3,1
104,2,135.9,9,18,4,1,2,0,0,0
86,1,159.3,8,7,4,2,2,0,3,1
36,2,88.4,11,28,4,3,1,0,0,1
35,2,118.0,10,27,4,3,0,3,0,1
29,0,59.29,9,17,3,5,2,0,3,1
1,0,65.0,5,4,2,1,0,0,0,1
117,1,110.0,6,5,3,2,2,0,0,1
10,0,92.0,2,2,4,2,0,0,0,1
129,2,83.61,8,9,4,5,0,0,0,1
66,0,126.0,7,19,4,3,0,0,3,0
32,0,112.59,7,3,4,0,2,3,0,0
2,1,82.9,1,12,4,2,0,0,0,1
35,1,125.1,8,10,4,1,0,3,0,0
33,0,190.8,9,3,4,1,2,0,5,1
15,0,109.0,5,7,4,1,2,3,0,0
35,1,85.0,8,20,3,1,2,0,0,1
2,0,72.1,2,26,3,2,0,0,0,1
1,1,211.76,10,28,4,2,1,0,5,1
95,2,151.2,10,7,4,2,1,0,3,1
1,2,81.0,8,7,4,1,0,3,0,1
222,2,110.7,12,2,4,2,1,0,3,1
5,1,89.0,3,7,4,2,1,3,0,0
54,1,74.8,11,18,4,2,2,3,0,1
10,0,71.1,2,19,3,1,0,0,0,1
193,0,93.58,7,8,3,2,2,0,0,1
2,0,127.0,6,30,4,1,0,3,0,1
1,0,71.84,1,2,4,1,2,0,0,1
29,2,217.1,6,9,4,3,0,0,5,1
192,2,72.75,12,4,4,2,2,3,0,1
127,0,103.5,7,7,4,3,0,3,0,0
16,2,117.5,12,2,4,2,0,0,3,1
10,0,141.0,5,7,4,1,0,0,0,0
0,1,0.0,2,17,1,1,0,0,5,1
158,1,114.75,5,25,4,4,0,0,0,0
58,1,152.08,9,26,4,3,1,0,5,1
1,0,81.0,8,8,4,2,2,3,0,1
140,0,146.7,8,12,4,2,0,0,3,0
4,2,90.0,8,11,4,5,0,0,0,1
63,1,105.3,4,22,4,2,1,0,0,0
40,0,75.6,10,19,3,3,1,0,0,0
16,0,108.67,12,8,4,3,0,0,0,1
75,0,135.9,8,14,4,0,2,0,0,0
0,1,126.0,6,22,4,1,0,0,3,1
176,0,96.3,8,27,4,1,1,0,0,0
28,1,137.2,10,3,4,5,1,0,3,1
14,1,81.0,2,7,4,5,2,3,0,1
2,0,136.0,4,23,4,1,2,0,3,0
42,0,131.4,4,5,4,3,0,0,3,0
1,0,67.0,3,30,2,3,0,0,0,1
143,1,84.6,11,17,4,1,0,0,0,0
214,0,92.65,10,4,4,4,0,3,0,0
117,0,83.64,5,10,4,4,0,0,0,1
250,2,100.3,9,8,4,3,2,0,0,0
8,0,101.0,2,6,2,1,0,0,6,1
73,1,69.7,3,28,3,3,1,0,3,1
13,1,86.0,2,6,4,1,1,0,0,1
7,1,106.0,4,7,4,1,0,0,0,1
157,2,114.3,5,23,4,2,1,0,3,0
41,0,116.1,5,9,4,3,1,3,0,0
298,0,76.0,5,10,3,2,0,0,0,0
62,0,152.1,8,21,4,0,1,0,0,0
1,0,98.0,8,8,4,3,2,0,0,1
8,1,171.0,8,8,4,0,1,0,0,1
47,1,112.5,3,18,4,2,0,0,3,0
13,0,120.0,4,2,4,2,2,0,0,0
73,2,117.0,6,4,4,1,1,0,0,1
30,2,152.3,2,8,4,4,1,0,5,1
5,2,157.0,4,21,4,3,0,0,3,1
0,0,86.0,1,1,4,1,0,3,0,1
115,0,89.25,5,2,4,3,1,3,0,0
0,1,141.0,5,12,4,1,0,0,0,1
76,0,51.09,2,11,4,3,1,3,0,1
123,2,90.0,12,9,4,2,1,0,0,1
0,0,65.0,8,29,2,2,1,0,0,1
6,0,37.33,11,22,3,1,2,0,0,1
114,0,140.4,6,2,4,3,0,0,3,0
19,2,174.0,9,15,4,2,0,0,3,1
0,0,126.0,10,12,4,1,1,0,0,1
57,1,117.73,4,26,4,4,0,0,3,1
179,0,126.9,9,30,4,2,2,0,3,0
146,1,116.45,7,31,4,3,2,0,0,1
53,0,143.1,5,21,4,1,0,0,0,1
35,2,118.1,3,3,4,3,2,1,0,1
179,0,80.75,7,18,4,3,1,3,0,0
13,2,92.0,8,31,4,4,1,0,0,0
37,2,100.1,3,5,4,1,0,0,0,1
157,0,132.3,10,1,4,5,2,0,3,0
107,0,68.0,11,25,3,2,0,0,0,1
152,1,146.7,8,13,4,1,2,0,3,0
9,1,81.0,2,12,4,2,0,3,0,1
175,2,85.5,7,23,4,1,1,3,0,1
14,0,87.0,2,19,3,3,2,0,0,1
109,1,74.8,12,20,4,5,2,3,0,1
12,0,125.0,7,6,2,1,0,0,4,1
89,0,96.3,4,12,4,3,0,0,0,1
2,0,100.0,6,1,3,1,0,0,0,1
94,0,117.9,8,23,4,2,0,0,0,0
34,0,95.2,12,25,4,2,2,0,0,0
82,0,80.75,4,11,3,2,1,0,0,1
40,0,102.6,6,27,4,3,1,3,0,0
184,2,130.5,8,2,4,3,0,0,0,0
6,2,130.0,2,25,4,3,1,0,3,1
29,0,76.81,10,4,4,0,2,0,0,1
153,1,72.25,7,3,3,3,2,0,0,1
8,0,95.0,5,12,3,2,0,0,0,1
12,0,85.0,10,18,3,2,2,0,0,1
6,1,136.75,9,27,4,3,2,0,0,1
27,0,85.0,10,19,3,3,0,0,0,1
17,1,68.0,2,6,4,5,2,0,0,0
38,0,95.2,12,27,4,4,0,3,0,1
68,0,79.2,12,22,4,2,0,3,0,0
46,2,77.35,3,10,4,3,2,0,0,1
11,2,186.0,5,28,4,1,0,0,3,1
83,0,104.4,10,25,4,3,0,0,3,1
96,1,87.55,4,8,4,3,2,0,0,1
235,1,103.06,9,13,4,4,0,0,0,0
19,2,105.0,9,14,4,2,1,0,0,1
122,1,86.0,3,27,3,1,2,1,0,1
1,0,105.0,5,6,2,2,1,0,0,1
186,0,123.3,11,3,4,1,0,0,3,0
38,0,60.0,11,5,3,3,1,0,3,1
20,1,83.8,2,8,4,1,1,0,0,1
89,2,137.7,7,25,4,2,1,0,3,1
108,1,190.8,10,14,4,2,1,0,5,1
6,1,131.0,4,15,4,1,0,0,0,1
10,0,153.0,8,20,4,2,0,0,5,1
6,0,65.0,12,8,2,2,0,0,0,1
2,1,66.99,12,24,4,3,0,0,0,1
36,1,125.1,3,23,4,4,2,0,3,0
132,0,100.3,12,8,4,5,2,0,0,0
11,2,98.0,1,17,4,0,2,0,0,1
9,3,96.0,8,28,2,7,4,0,0,1
118,0,119.0,6,6,3,1,1,0,0,1
1,0,84.0,7,26,2,1,0,0,0,1
27,0,54.71,12,17,4,2,2,3,0,1
188,1,105.5,10,18,4,2,0,0,0,0
0,0,0.0,6,7,1,1,0,0,3,1
78,0,93.6,11,21,4,2,1,0,0,0
29,1,102.0,4,14,4,3,0,3,0,1
2,2,121.0,8,2,4,1,0,0,0,1
110,1,78.1,11,12,4,2,2,3,0,1
195,1,89.25,9,7,4,5,1,0,0,1
72,1,100.0,9,14,2,2,0,3,0,0
35,1,83.9,3,3,4,3,1,0,0,1
66,1,68.0,12,23,3,5,2,0,0,1
16,1,138.0,10,5,3,2,0,0,0,1
189,1,106.75,8,15,4,4,1,1,0,0
154,2,79.2,12,8,4,2,0,3,0,1
15,0,154.33,4,15,4,2,1,0,3,0
96,1,122.31,9,27,4,3,0,0,0,0
14,1,91.0,2,7,4,2,2,0,0,0
59,0,112.0,12,27,3,1,2,0,0,1
47,1,105.5,11,5,4,2,0,0,1,1
12,1,101.68,6,30,4,1,0,3,0,1
73,0,91.36,4,29,4,2,1,0,0,1
3,0,87.78,10,22,4,1,0,3,0,1
11,0,97.0,11,13,4,5,2,0,0,0
1,1,106.0,2,1,4,0,1,0,3,1
114,0,40.67,3,23,3,3,0,0,0,1
4,2,97.1,2,9,4,3,0,0,3,1
9,3,149.0,9,15,4,1,0,3,0,1
69,2,135.15,5,9,4,4,1,0,0,1
25,1,149.0,10,5,4,2,0,0,0,1
51,1,102.6,11,4,4,4,1,0,3,1
0,1,79.0,2,12,4,2,1,3,0,1
49,1,98.82,12,1,4,2,0,0,0,1
100,1,152.1,8,16,4,2,0,0,3,1
33,1,154.8,3,25,4,2,2,0,3,1
9,1,89.0,1,12,4,4,0,0,0,1
34,0,126.9,5,1,4,1,2,0,0,0
27,1,171.44,12,7,4,4,0,0,3,1
9,0,75.0,7,27,3,3,0,3,0,1
53,1,168.3,8,6,4,1,0,0,3,1
61,1,145.4,9,8,4,3,0,0,3,1
144,0,146.7,8,4,4,2,0,0,3,1
25,2,126.48,11,10,4,3,1,0,3,1
17,1,90.0,8,29,4,1,0,0,0,1
100,2,137.7,7,18,4,1,1,0,3,1
57,2,228.6,9,26,4,1,1,1,3,1
152,0,80.75,6,18,3,4,2,0,0,1
91,0,105.0,5,4,3,4,0,1,0,1
6,2,159.0,9,25,4,1,2,3,0,1
118,1,118.8,9,17,4,2,2,3,0,1
3,0,58.0,12,17,3,3,0,0,0,1
14,1,129.0,9,20,4,1,0,3,0,1
205,0,86.63,7,21,4,2,0,0,1,0
45,1,112.5,3,19,4,1,2,0,3,0
56,0,65.75,3,5,4,3,2,3,0,1
18,1,146.0,5,10,4,3,0,0,3,1
1,2,129.0,3,21,4,3,1,0,0,1
43,0,126.9,4,30,4,1,0,0,0,0
45,0,151.2,9,30,4,1,0,0,3,1
117,2,130.05,7,16,4,2,2,0,3,1
30,1,118.2,10,23,4,2,1,0,3,1
11,1,87.01,9,6,4,3,0,3,0,1
32,0,126.9,5,8,4,1,2,0,0,0
134,1,71.0,4,19,3,4,0,0,0,1
20,0,147.9,12,22,4,3,1,0,5,1
31,0,99.0,8,30,4,4,0,3,0,0
74,0,59.37,4,1,4,2,2,0,0,1
179,0,182.26,6,8,4,5,2,0,5,0
89,2,168.3,9,9,4,2,0,0,3,1
18,1,143.0,9,7,4,5,1,0,0,0
134,1,109.65,6,5,4,2,2,3,0,1
33,0,210.6,4,30,4,1,1,1,3,0
51,1,96.9,11,27,4,3,2,0,3,1
15,0,60.0,12,27,3,1,0,0,0,1
83,0,129.5,2,28,3,1,2,0,5,1
0,0,148.67,9,7,4,2,1,0,0,1
49,0,119.85,5,7,4,5,2,0,0,0
162,1,130.05,7,6,4,4,0,0,3,0
72,1,126.9,6,17,4,2,1,0,0,1
85,0,220.73,9,22,4,3,1,0,5,0
66,1,79.0,12,24,4,1,2,0,3,1
32,1,140.7,4,13,4,3,0,0,3,1
121,1,120.6,8,18,4,3,2,0,3,1
12,0,67.0,10,12,2,1,0,0,0,1
26,4,206.5,8,29,4,1,1,0,5,1
14,1,88.0,11,14,4,2,1,3,0,1
223,2,89.25,10,4,4,0,2,0,0,1
5,0,117.0,11,4,4,1,0,0,3,1
31,0,168.3,8,7,4,0,2,0,3,1
9,2,194.0,6,27,4,3,1,1,3,1
2,1,117.5,12,20,4,3,0,0,0,1
2,0,67.0,4,20,2,1,0,0,0,1
21,1,124.0,9,21,4,1,1,0,0,1
21,0,103.13,8,31,4,5,3,0,0,1
10,2,149.0,9,19,4,1,1,0,0,1
23,1,109.0,1,2,3,1,2,1,0,1
40,1,104.49,9,29,4,1,0,3,0,1
22,1,174.0,12,17,4,1,0,0,5,1
13,0,75.0,11,21,3,0,1,0,0,1
3,1,0.0,7,2,1,1,0,0,1,1
154,0,112.0,7,13,3,4,1,0,0,0
46,1,98.1,9,7,4,1,0,0,0,1
53,1,124.1,3,20,4,2,2,0,3,0
105,0,58.0,3,18,3,2,1,0,0,1
130,0,194.85,5,5,4,3,0,0,1,1
14,0,88.33,3,4,4,7,2,0,0,0
52,1,100.33,12,28,4,2,1,0,0,1
7,1,85.85,3,5,4,1,2,0,3,1
65,2,137.7,4,24,4,0,2,0,3,1
48,1,108.0,10,4,4,3,0,3,0,0
175,0,162.9,10,28,4,2,2,0,5,0
17,0,75.0,10,5,3,2,1,0,3,1
6,0,108.0,2,5,4,2,0,0,3,1
214,1,90.9,8,11,4,3,0,0,0,0
49,0,67.5,2,20,4,1,2,3,0,0
4,1,87.0,2,26,4,2,0,0,0,1
120,0,87.13,4,30,4,2,2,3,0,0
3,1,124.0,6,23,4,1,0,0,3,1
7,1,67.0,7,11,2,1,1,0,0,1
34,2,125.1,9,11,4,0,2,3,0,1
319,2,113.9,12,29,4,3,1,0,3,0
2,2,211.0,4,30,4,1,1,0,5,1
45,0,67.5,3,8,4,1,0,3,0,0
28,1,80.85,4,12,4,1,0,3,0,1
108,1,115.04,9,22,4,1,0,0,3,1
87,2,137.7,7,17,4,0,1,0,3,1
69,2,123.3,7,17,4,0,1,0,0,1
153,0,189.9,6,12,4,1,2,0,5,0
4,0,88.0,12,1,4,1,0,3,0,1
76,0,82.45,7,1,3,5,2,0,3,1
33,1,117.9,5,21,4,1,1,0,0,1
9,1,85.0,10,2,3,1,2,0,0,1
188,0,80.75,6,2,3,3,0,0,0,1
6,0,130.0,10,29,3,1,0,0,0,1
6,1,65.0,6,8,2,1,0,0,0,1
0,0,66.0,1,4,2,2,1,0,0,1
196,1,80.75,8,3,4,4,1,3,0,1
162,1,114.3,6,26,4,0,2,0,3,0
3,0,80.0,11,6,3,2,1,0,0,1
63,0,121.5,7,23,4,5,2,0,0,0
48,0,74.0,2,7,3,1,2,0,0,1
22,2,239.0,9,16,4,2,0,0,5,1
10,2,153.0,8,21,4,2,1,0,5,1
21,2,105.0,9,4,4,2,2,0,0,1
29,0,87.0,3,2,3,4,1,0,0,1
27,2,96.9,11,13,4,2,2,0,3,1
0,0,79.0,2,10,4,1,0,3,0,1
1,0,127.0,2,26,4,1,0,0,3,1
4,1,112.5,4,8,4,2,2,0,0,1
4,0,100.0,12,4,3,0,1,0,0,1
59,0,122.83,4,27,4,4,0,0,3,0
7,1,65.0,11,2,2,5,2,0,0,1
18,1,142.43,8,27,4,5,2,0,3,0
40,1,94.5,6,21,4,3,0,0,0,1
34,1,68.07,12,10,4,2,2,0,0,1
33,1,125.1,7,23,4,1,2,3,0,1
10,0,106.0,2,26,4,2,1,0,3,0
66,0,122.72,6,26,4,3,2,0,3,1
28,2,277.0,7,20,4,1,0,1,5,1
5,1,110.71,8,30,4,5,2,0,0,1
79,1,132.6,6,7,4,5,0,0,3,1
130,0,107.95,7,6,4,4,1,0,0,1
205,0,90.95,7,24,4,2,2,0,0,0
65,0,60.0,2,10,3,3,0,0,0,1
61,1,89.25,10,13,4,4,0,0,0,1
261,0,65.49,7,27,4,5,2,0,0,0
29,1,63.87,3,11,4,3,2,0,0,1
73,0,38.67,11,26,3,3,0,0,0,1
1,0,65.0,9,27,2,1,0,0,1,1
89,0,85.0,9,4,3,4,2,0,0,1
78,2,151.2,10,7,4,2,1,0,3,1
183,1,112.0,8,3,4,4,1,0,0,0
17,1,75.4,11,12,4,3,2,0,0,1
188,1,123.75,8,1,4,5,2,0,0,0
21,0,85.0,10,4,3,3,0,0,0,1
44,0,233.1,9,3,4,1,2,1,5,0
82,1,107.1,8,14,4,2,2,3,0,0
45,1,112.8,4,17,4,1,2,0,3,0
162,1,95.25,5,4,3,4,0,0,0,1
32,1,101.03,8,29,4,3,1,3,0,0
1,0,59.03,11,25,4,1,0,3,0,1
32,1,0.0,11,7,1,0,1,3,3,1
67,1,69.5,3,10,4,3,0,3,0,1
39,1,72.2,2,28,4,2,2,3,0,1
59,2,80.3,3,2,4,3,0,0,0,1
60,0,111.6,8,28,4,2,2,0,3,1
18,0,60.0,12,27,3,1,0,0,0,1
24,0,123.5,4,11,4,3,1,0,3,0
335,0,90.0,10,13,3,3,0,0,0,1
122,1,87.58,7,23,4,7,4,0,3,1
44,1,74.8,12,2,4,2,2,3,0,1
228,0,0.0,6,4,4,0,0,0,0,0
83,0,132.3,10,10,4,3,1,0,3,0
29,1,75.0,10,20,3,5,0,0,3,1
14,0,105.0,7,21,2,2,0,0,0,0
18,3,139.0,10,10,4,0,1,0,0,1
46,0,140.4,5,16,4,1,1,0,3,1
108,2,116.0,3,19,4,1,2,0,3,0
59,0,70.72,11,17,4,3,0,0,0,1
6,0,85.0,2,15,4,2,1,0,0,0
40,0,77.23,2,14,4,5,2,3,0,0
6,1,127.82,7,11,4,1,1,0,3,0
6,1,117.04,10,3,4,2,1,0,0,1
66,1,105.0,11,27,3,5,2,0,0,1
10,3,35.0,7,3,1,0,2,0,4,1
48,1,93.6,12,4,4,1,2,0,0,1
76,1,98.25,10,13,4,2,0,0,0,1
61,1,98.25,9,15,4,1,0,0,0,1
4,0,75.0,8,10,3,1,1,0,0,0
13,2,265.44,7,13,4,7,2,0,6,1
176,2,137.7,8,6,4,1,2,0,3,0
105,1,93.6,12,20,4,1,0,0,0,0
49,1,94.5,10,23,4,6,2,0,0,1
168,0,205.0,11,25,4,2,2,0,6,0
75,2,118.6,6,17,4,2,2,0,1,1
0,0,84.0,11,28,2,0,1,0,0,1
327,1,88.0,9,9,3,4,2,1,0,1
0,0,69.99,4,16,4,1,0,0,0,1
75,0,67.5,3,15,4,2,0,3,0,1
189,1,99.45,8,6,4,5,2,0,0,0
5,0,105.0,10,26,2,1,0,0,0,1
163,0,159.3,9,23,4,1,0,0,3,0
20,1,88.0,12,4,4,0,2,3,0,1
98,0,91.4,12,26,4,3,1,0,0,0
0,0,65.0,1,18,2,1,1,0,0,1
38,1,81.9,3,11,4,2,2,0,0,0
377,1,112.0,10,14,4,2,0,1,0,0
94,0,139.5,7,28,4,1,0,1,0,1
145,1,112.0,7,4,3,4,1,0,0,1
1,0,111.65,9,22,4,2,0,0,0,1
212,1,67.5,11,18,4,2,0,3,0,0
48,1,168.3,8,26,4,1,0,0,3,0
221,1,109.65,9,12,4,3,1,3,0,0
44,1,149.4,9,27,4,2,0,0,3,0
8,1,111.35,5,31,4,2,0,0,0,1
96,0,82.45,8,11,3,2,0,0,3,1
195,0,147.0,8,23,4,5,1,1,3,0
2,0,80.67,2,10,4,4,2,3,0,1
13,0,170.0,11,8,2,2,0,0,0,1
235,0,97.71,9,28,4,2,0,0,0,0
26,0,127.2,9,5,4,3,1,0,0,0
132,2,114.75,7,2,4,5,2,0,0,0
10,1,127.0,3,19,4,1,1,0,0,1
246,1,96.73,7,20,3,3,0,0,0,0
61,1,80.75,10,24,4,1,0,0,0,1
24,1,139.0,8,2,4,4,0,3,0,1
11,0,69.6,12,8,3,1,0,0,0,1
57,2,110.36,10,15,4,3,2,0,1,1
24,0,157.0,6,22,4,2,0,0,3,0
1,3,123.5,8,24,4,0,1,0,3,1
59,2,159.3,6,11,4,1,1,0,3,1
29,1,128.6,4,1,4,2,1,0,0,1
3,0,110.0,9,12,2,2,1,0,3,1
15,0,151.0,7,6,4,3,0,0,0,1
5,2,183.67,3,24,4,3,0,0,3,1
137,1,85.16,11,28,4,4,1,0,1,0
89,0,114.3,7,5,4,3,0,0,0,0
111,1,109.65,6,17,4,2,2,0,0,1
12,0,101.0,4,8,4,1,0,0,0,1
60,0,130.9,12,23,4,2,2,0,3,0
40,0,96.3,10,24,4,1,0,0,0,1
0,1,65.0,3,9,2,1,0,0,0,1
1,2,0.0,3,22,1,1,0,0,0,1
75,0,78.15,3,21,4,1,1,0,1,1
55,0,159.3,5,8,4,1,2,0,3,1
45,1,124.6,7,2,4,1,2,3,0,0
10,0,93.0,3,6,4,0,1,0,0,1
11,2,89.89,11,27,4,2,2,0,0,1
77,1,109.93,12,31,4,3,0,0,0,1
0,1,196.0,9,30,4,1,0,0,5,1
124,1,114.3,8,11,4,3,0,0,0,1
4,2,120.0,11,5,4,1,0,0,0,1
6,0,96.4,8,21,4,3,2,0,0,1
16,2,105.0,9,9,4,3,0,0,0,1
19,1,68.0,11,13,3,4,2,0,0,1
54,0,54.46,3,28,4,4,1,3,0,1
63,1,167.45,4,13,4,4,0,0,5,1
231,0,64.6,12,27,3,5,0,0,0,1
15,1,117.5,12,2,4,2,0,0,3,1
120,0,131.33,12,23,4,5,2,1,3,1
44,1,89.1,6,22,4,2,0,3,0,0
79,0,89.25,9,2,4,3,0,0,0,0
20,0,94.35,6,12,4,0,1,0,0,1
2,2,98.0,8,12,4,3,0,0,0,1
73,0,145.93,7,2,4,10,4,0,3,0
2,1,81.75,5,15,3,2,2,0,0,1
4,0,109.0,8,1,4,1,1,3,0,0
141,1,90.0,9,20,3,0,1,0,0,1
135,2,94.5,5,22,4,0,2,3,0,1
28,1,130.66,7,2,4,3,2,3,0,1
61,0,94.5,7,26,4,2,0,3,0,0
14,0,118.0,8,30,4,2,0,3,0,0
35,1,139.14,9,24,4,3,2,0,3,1
32,3,94.5,9,5,4,1,2,0,0,1
107,0,103.5,7,7,4,3,0,3,0,0
136,1,72.25,7,10,3,4,2,0,0,1
43,0,144.23,8,29,4,3,1,0,3,1
18,1,95.48,3,17,4,1,0,0,3,1
5,2,196.0,6,26,4,2,2,1,0,1
46,0,103.0,3,4,3,3,2,1,0,1
0,1,149.0,10,24,4,1,1,0,0,1
9,0,101.0,4,17,4,0,1,0,0,0
6,3,69.5,1,12,4,2,0,3,0,1
209,1,105.3,8,5,4,2,1,0,0,0
95,1,183.6,9,13,4,5,2,1,3,1
49,0,160.65,6,22,4,2,0,1,0,0
55,2,88.4,11,14,4,3,1,0,0,1
78,0,72.72,4,7,3,1,0,0,0,1
274,2,107.0,8,9,4,3,0,0,0,0
2,0,103.0,11,23,4,1,0,0,0,0
162,0,96.9,8,11,3,3,2,0,0,1
79,1,183.6,9,15,4,3,2,1,3,0
18,0,113.67,3,19,4,1,2,0,0,0
9,0,81.0,2,23,4,2,0,3,0,1
58,1,90.9,3,31,4,3,0,0,0,0
5,2,105.0,8,16,4,1,2,0,0,1
143,0,77.03,4,22,4,2,0,0,0,1
123,1,114.75,5,22,4,4,2,0,3,0
102,2,119.7,8,19,4,2,1,0,0,1
5,0,177.0,10,31,4,1,0,0,5,1
4,0,65.0,4,10,2,1,2,0,0,1
29,0,156.0,5,18,4,1,0,0,3,0
62,3,149.4,9,14,4,4,1,0,3,1
11,1,163.63,11,8,4,4,0,0,3,1
16,0,89.0,11,25,3,2,0,0,0,1
2,2,130.0,2,3,4,4,0,0,3,1
19,0,148.0,12,30,4,1,0,0,3,1
0,0,54.02,1,10,4,0,1,3,0,1
68,1,116.1,6,19,4,0,1,3,0,1
53,0,109.8,8,30,4,3,0,0,0,0
6,2,187.0,9,15,4,1,0,0,0,1
4,0,149.0,5,28,4,1,0,3,0,1
186,1,96.9,7,22,3,2,2,0,0,1
101,0,62.0,1,1,3,3,2,0,3,1
6,2,180.0,7,2,4,2,2,0,3,1
5,0,95.0,4,11,0,11,5,0,0,0
78,1,115.68,8,19,4,2,1,0,1,1
29,0,96.53,4,14,4,3,1,3,0,0
45,0,168.3,5,12,4,3,2,0,3,1
18,1,61.53,11,20,4,2,2,3,0,1
70,1,72.9,2,26,4,2,0,0,0,0
28,1,89.0,1,16,4,1,0,0,0,1
34,2,90.9,10,18,4,3,2,0,0,1
56,0,103.86,11,3,4,3,0,0,0,1
42,1,126.0,10,10,4,0,1,0,0,0
35,1,100.1,3,2,4,2,0,0,0,0
157,0,127.0,5,5,4,3,0,0,3,0
51,1,132.9,7,18,4,2,1,0,0,1
1,1,192.0,6,27,4,5,1,1,3,1
86,1,126.9,6,19,4,1,2,0,0,1
14,2,100.0,11,3,4,2,0,3,0,1
2,2,135.0,9,12,4,0,1,3,0,1
60,0,68.0,12,27,3,3,2,0,0,1
7,1,142.6,9,12,4,3,2,0,0,1
5,2,157.0,4,12,4,3,0,0,3,1
48,1,105.9,10,1,4,3,0,0,0,1
11,1,80.85,9,9,4,3,0,0,0,1
49,0,74.8,11,19,4,5,2,3,0,0
110,1,148.2,8,1,4,5,1,0,3,1
18,0,91.38,12,8,4,3,1,0,0,1
0,1,69.0,11,30,4,7,3,0,0,1
37,1,111.6,6,29,3,1,0,0,0,1
11,0,31.0,3,16,3,3,0,0,1,1
34,0,147.93,11,7,4,2,1,0,0,1
32,0,108.3,4,13,4,3,0,0,0,0
296,0,158.4,7,24,4,5,2,0,5,0
109,0,129.6,9,1,4,3,0,0,0,0
115,3,107.64,10,22,4,3,2,0,0,1
58,1,102.15,10,31,4,1,1,0,0,1
128,2,117.0,4,9,4,1,2,0,3,0
148,1,182.83,8,15,4,3,1,0,5,1
122,1,113.78,12,25,4,2,2,0,0,0
131,1,103.5,7,7,4,1,0,3,0,1
76,0,49.07,11,8,3,1,2,0,0,1
82,3,149.4,9,13,4,7,2,0,3,1
196,0,122.4,10,8,4,1,1,0,3,0
40,1,196.0,10,21,4,1,0,0,3,1
0,3,0.0,9,13,1,1,0,0,0,1
9,1,91.0,2,22,4,2,1,0,0,1
30,0,111.3,4,14,4,3,0,0,0,1
74,3,89.25,9,15,4,2,0,0,0,1
1,0,97.0,6,23,4,1,0,3,0,1
3,0,89.0,8,11,4,2,0,3,0,1
1,1,139.0,8,26,4,1,0,3,0,1
217,0,86.63,8,3,4,3,0,0,1,0
49,2,159.3,5,7,4,1,1,0,3,1
73,0,76.5,7,13,4,2,1,0,0,0
17,3,97.41,4,10,4,0,2,0,0,1
134,1,89.25,7,13,4,4,0,3,0,1
118,1,96.3,6,27,4,2,1,0,0,1
15,0,58.0,12,19,3,2,2,0,0,1
7,1,95.0,6,13,4,1,1,0,0,1
116,1,126.9,6,15,4,1,0,0,0,1
158,1,69.92,4,16,4,1,2,0,1,1
1,1,104.72,7,5,4,1,0,0,0,1
5,0,191.0,8,6,4,1,2,0,3,1
88,2,150.3,8,19,4,2,0,0,3,1
75,0,91.45,3,28,4,3,1,0,0,1
116,0,105.3,4,15,4,2,0,0,3,0
23,1,108.67,12,8,4,3,0,0,0,1
1,0,85.0,12,10,4,1,0,3,0,1
107,0,142.2,8,25,4,2,0,0,3,1
185,1,94.5,7,23,4,1,1,3,0,0
15,0,136.0,6,22,3,1,0,0,0,1
180,0,113.4,10,10,4,3,1,0,0,0
94,0,168.3,9,5,4,0,1,0,3,0
81,1,116.1,5,3,4,2,0,3,0,0
89,0,126.9,5,7,4,1,1,0,0,0
42,0,86.98,3,20,4,2,2,3,0,0
99,0,93.08,4,17,4,2,2,0,3,0
101,1,68.0,8,6,4,2,0,0,0,1
200,2,106.2,5,2,4,3,1,0,0,0
12,0,85.0,12,28,4,0,1,3,0,1
82,0,72.25,6,6,3,3,1,3,0,1
28,1,148.91,11,5,4,6,4,0,3,0
7,0,75.0,10,12,2,0,1,0,0,1
14,0,94.35,5,30,4,0,1,0,0,0
38,2,107.55,8,27,4,2,2,3,0,1
7,1,77.77,6,13,4,1,1,0,0,1
1,0,105.0,9,3,4,1,0,0,0,1
